race_id,race_name,date,surface,distance,track_condition,class,finish_position,gate,horse_no,horse_name,horse_id,jockey_name,jockey_id,trainer_name,trainer_id,horse_weight,horse_weight_diff
202546051109,第14回 娯楽のグランゼーラ杯(B2),2025-05-11,ダ,1500,良,B,10,4,4,ナギサノチャコ,2020106599,沖静男,result,川添明弘,result,413,-1.0
202546051110,恋路海岸特別(B2),2025-05-11,ダ,1400,良,B,1,4,4,タイサイ,2016106450,栗原大河,result,堀場裕充,result,519,6.0
202546051110,恋路海岸特別(B2),2025-05-11,ダ,1400,良,B,2,6,7,スライスヘリテージ,2020100508,兼子千央,result,佐藤茂,result,507,27.0
202546051110,恋路海岸特別(B2),2025-05-11,ダ,1400,良,B,3,1,1,アドバンスドリーム,2019110087,松戸政也,result,田嶋弘幸,result,507,1.0
202546051110,恋路海岸特別(B2),2025-05-11,ダ,1400,良,B,4,8,12,スノープリンセス,2017103737,鈴木太一,result,加藤和義,result,476,3.0
202546051110,恋路海岸特別(B2),2025-05-11,ダ,1400,良,B,5,5,5,ノブトモ,2021101326,中島龍也,result,金田一昌,result,505,1.0
202546051110,恋路海岸特別(B2),2025-05-11,ダ,1400,良,B,6,8,11,シェルターベルト,2021106808,甲賀弘隆,result,高橋俊之,result,466,-5.0
202546051110,恋路海岸特別(B2),2025-05-11,ダ,1400,良,B,7,7,10,フェイマスグラース,2021104688,米倉知,result,佐藤茂,result,478,4.0
202546051110,恋路海岸特別(B2),2025-05-11,ダ,1400,良,B,8,6,8,ロビンバローズ,2021103249,柴田勇真,result,金田一昌,result,419,0.0
202546051110,恋路海岸特別(B2),2025-05-11,ダ,1400,良,B,9,7,9,ベストオーシャン,2020101701,青柳正義,result,鈴木正也,result,500,0.0
202546051111,"お松の方賞

重賞",2025-05-11,ダ,1500,良,C,1,8,10,ハリウッドスマイル,2021101518,加藤翔馬,result,中川雅之,result,445,1.0
202546051111,"お松の方賞

重賞",2025-05-11,ダ,1500,良,C,2,7,8,リケアマロン,2021100605,吉原寛人,result,加藤和義,result,418,0.0
202546051111,"お松の方賞

重賞",2025-05-11,ダ,1500,良,C,3,6,6,ポンヌフ,2021110141,友森翔太,result,塚田隆男,result,459,-11.0
202546051111,"お松の方賞

重賞",2025-05-11,ダ,1500,良,C,4,3,3,ゼンダンキズナ,2021106163,渡辺竜也,result,笹野博司,result,481,0.0
202546051111,"お松の方賞

重賞",2025-05-11,ダ,1500,良,C,5,5,5,サンマルブライト,2020106211,加藤聡一,result,伊藤強一,result,454,-8.0
202546051111,"お松の方賞

重賞",2025-05-11,ダ,1500,良,C,6,2,2,ダイヤモンドライン,2020105405,平瀬城久,result,佐藤茂,result,430,-5.0
202546051111,"お松の方賞

重賞",2025-05-11,ダ,1500,良,C,7,1,1,ネオアマゾネス,2017102380,筒井勇介,result,伊藤強一,result,486,-8.0
202546051111,"お松の方賞

重賞",2025-05-11,ダ,1500,良,C,8,7,7,タントゥーム,2021106299,鈴木太一,result,井樋一也,result,477,2.0
202546051111,"お松の方賞

重賞",2025-05-11,ダ,1500,良,C,9,8,9,コパノフランシス,2019103928,栗原大河,result,菅原欣也,result,484,2.0
202546051111,"お松の方賞

重賞",2025-05-11,ダ,1500,良,C,10,4,4,アルカウン,2017101963,澤田龍哉,result,井樋一也,result,482,0.0
202546050601,3歳B5特編(3歳5),2025-05-06,ダ,1400,良,B,1,6,6,ハクサンハーモニー,2022100748,鈴木太一,result,加藤和義,result,453,0.0
202546050601,3歳B5特編(3歳5),2025-05-06,ダ,1400,良,B,2,1,1,キタノダイヤ,2022103223,青柳正義,result,鈴木正也,result,463,0.0
202546050601,3歳B5特編(3歳5),2025-05-06,ダ,1400,良,B,3,8,8,サスケペタル,2022102677,柴田勇真,result,金田一昌,result,497,-4.0
202546050601,3歳B5特編(3歳5),2025-05-06,ダ,1400,良,B,4,4,4,マサハヤムーン,2022100810,服部大地,result,高橋優子,result,509,-4.0
202546050601,3歳B5特編(3歳5),2025-05-06,ダ,1400,良,B,5,7,7,ホワイトシャドウ,2022107236,甲賀弘隆,result,宗綱泰彦,result,444,4.0
202546050601,3歳B5特編(3歳5),2025-05-06,ダ,1400,良,B,6,2,2,キタノプリンセス,2022101835,吉田晃浩,result,佐藤茂,result,412,-4.0
202546050601,3歳B5特編(3歳5),2025-05-06,ダ,1400,良,B,7,3,3,レイケコア,2022103276,平瀬城久,result,鈴木正也,result,476,-12.0
202546050601,3歳B5特編(3歳5),2025-05-06,ダ,1400,良,B,8,5,5,デルマソレイユ,2022101975,加藤翔馬,result,加藤和義,result,447,0.0
202546050602,3歳B4特編(3歳4),2025-05-06,ダ,1400,良,B,1,2,2,ブルーメリー,2022106941,松戸政也,result,中川雅之,result,472,2.0
202546050602,3歳B4特編(3歳4),2025-05-06,ダ,1400,良,B,2,8,9,イエスユイキャン,2022106595,青柳正義,result,井樋一也,result,429,2.0
202546050602,3歳B4特編(3歳4),2025-05-06,ダ,1400,良,B,3,3,3,リコーフェニックス,2022102248,中島龍也,result,加藤和宏,result,401,7.0
202546050602,3歳B4特編(3歳4),2025-05-06,ダ,1400,良,B,4,1,1,ファントムパンチ,2022100910,吉田晃浩,result,佐藤茂,result,482,1.0
202546050602,3歳B4特編(3歳4),2025-05-06,ダ,1400,良,B,5,6,6,カガアキュート,2022101963,加藤翔馬,result,加藤和義,result,455,8.0
202546050602,3歳B4特編(3歳4),2025-05-06,ダ,1400,良,B,6,5,5,オーデンルビー,2022101831,平瀬城久,result,高橋俊之,result,429,3.0
202546050602,3歳B4特編(3歳4),2025-05-06,ダ,1400,良,B,7,4,4,シュトレームング,2022106808,栗原大河,result,池田敦,result,378,20.0
202546050602,3歳B4特編(3歳4),2025-05-06,ダ,1400,良,B,8,7,7,フィールドトリップ,2022107036,服部大地,result,川添明弘,result,441,3.0
202546050602,3歳B4特編(3歳4),2025-05-06,ダ,1400,良,B,9,8,8,クレーブラット,2022106935,鈴木太一,result,鈴木正也,result,443,6.0
202546050603,天使乃はね誕生日記念(3歳3),2025-05-06,ダ,1500,良,C,1,5,5,ジューンノールック,2022105692,青柳正義,result,中川雅之,result,494,2.0
202546050603,天使乃はね誕生日記念(3歳3),2025-05-06,ダ,1500,良,C,2,4,4,ブルートレーラー,2022103975,松戸政也,result,中川雅之,result,430,0.0
202546050603,天使乃はね誕生日記念(3歳3),2025-05-06,ダ,1500,良,C,3,3,3,ファイアリーホット,2022105341,中島龍也,result,藤田弘治,result,466,20.0
202546050603,天使乃はね誕生日記念(3歳3),2025-05-06,ダ,1500,良,C,4,6,6,エソテリック,2022103340,柴田勇真,result,金田一昌,result,460,-6.0
202546050603,天使乃はね誕生日記念(3歳3),2025-05-06,ダ,1500,良,C,5,7,7,ベアイミュニティ,2022106955,加藤翔馬,result,加藤和宏,result,486,9.0
202546050603,天使乃はね誕生日記念(3歳3),2025-05-06,ダ,1500,良,C,6,2,2,ナックジュエル,2022102032,鈴木太一,result,中川雅之,result,409,8.0
202546050603,天使乃はね誕生日記念(3歳3),2025-05-06,ダ,1500,良,C,7,8,8,ショウケンブラック,2022106291,米倉知,result,藤田弘治,result,449,12.0
202546050603,天使乃はね誕生日記念(3歳3),2025-05-06,ダ,1500,良,C,8,1,1,ノーベジタブル,2022100976,吉田晃浩,result,佐藤茂,result,442,-2.0
202546050604,第4回 祭りなら!俺の中にある!杯(3歳2),2025-05-06,ダ,1500,良,C,1,2,2,トレヴィーテ,2022106594,青柳正義,result,中川雅之,result,433,7.0
202546050604,第4回 祭りなら!俺の中にある!杯(3歳2),2025-05-06,ダ,1500,良,C,2,1,1,パープルヘイズ,2022100895,栗原大河,result,井樋一也,result,471,15.0
202546050604,第4回 祭りなら!俺の中にある!杯(3歳2),2025-05-06,ダ,1500,良,C,3,5,5,ジョウネツ,2022102474,加藤翔馬,result,高橋優子,result,430,-10.0
202546050604,第4回 祭りなら!俺の中にある!杯(3歳2),2025-05-06,ダ,1500,良,C,4,6,6,ジューンシェイド,2022100198,柴田勇真,result,中川雅之,result,471,6.0
202546050604,第4回 祭りなら!俺の中にある!杯(3歳2),2025-05-06,ダ,1500,良,C,5,8,9,アロンジカフェ,2022106256,甲賀弘隆,result,中川雅之,result,459,9.0
202546050604,第4回 祭りなら!俺の中にある!杯(3歳2),2025-05-06,ダ,1500,良,C,6,3,3,ツルガドマリ,2022104103,服部大地,result,菅原欣也,result,465,5.0
202546050604,第4回 祭りなら!俺の中にある!杯(3歳2),2025-05-06,ダ,1500,良,C,7,4,4,カレンスカーレル,2022105804,平瀬城久,result,黒木豊,result,454,2.0
202546050604,第4回 祭りなら!俺の中にある!杯(3歳2),2025-05-06,ダ,1500,良,C,8,7,7,サノノスウィフト,2022102029,松戸政也,result,加藤和宏,result,416,1.0
202546050604,第4回 祭りなら!俺の中にある!杯(3歳2),2025-05-06,ダ,1500,良,C,9,7,8,ユガフ,2022103303,中島龍也,result,加藤和宏,result,492,0.0
202546050604,第4回 祭りなら!俺の中にある!杯(3歳2),2025-05-06,ダ,1500,良,C,10,8,10,エアイナーン,2022106816,沖静男,result,藤田弘治,result,468,5.0
202546050605,C110,2025-05-06,ダ,1400,良,C,1,1,1,ジュネスヒマリ,2021106356,中島龍也,result,佐藤茂,result,493,-3.0
202546050605,C110,2025-05-06,ダ,1400,良,C,2,2,2,ボルサリーノ,2017103621,甲賀弘隆,result,田嶋弘幸,result,487,9.0
202546050605,C110,2025-05-06,ダ,1400,良,C,3,7,7,ナックジュピター,2021105364,加藤翔馬,result,中川雅之,result,436,1.0
202546050605,C110,2025-05-06,ダ,1400,良,C,4,3,3,トップキング,2019104121,吉田晃浩,result,鋤田誠二,result,448,3.0
202546050605,C110,2025-05-06,ダ,1400,良,C,5,4,4,キーチキング,2020104125,鈴木太一,result,井樋一也,result,485,6.0
202546050605,C110,2025-05-06,ダ,1400,良,C,6,5,5,パステルデナタ,2020106612,沖静男,result,高橋俊之,result,487,-3.0
202546050605,C110,2025-05-06,ダ,1400,良,C,7,8,8,キアンクラッシコ,2021106028,松戸政也,result,川添明弘,result,437,4.0
202546050605,C110,2025-05-06,ダ,1400,良,C,8,8,9,クツワファミリー,2020104626,平瀬城久,result,高橋俊之,result,483,-4.0
202546050605,C110,2025-05-06,ダ,1400,良,C,9,6,6,アイスケイブ,2019105024,兼子千央,result,宗綱泰彦,result,416,-2.0
202546050606,C19,2025-05-06,ダ,1400,良,C,1,2,2,マテウス,2019106820,栗原大河,result,藤田弘治,result,520,-2.0
202546050606,C19,2025-05-06,ダ,1400,良,C,2,1,1,リンクアームズ,2021100128,柴田勇真,result,田嶋弘幸,result,389,1.0
202546050606,C19,2025-05-06,ダ,1400,良,C,3,5,5,アエノジュピター,2021103416,青柳正義,result,藤田弘治,result,436,5.0
202546050606,C19,2025-05-06,ダ,1400,良,C,4,3,3,グラフ,2021101232,加藤翔馬,result,中川雅之,result,467,3.0
202546050606,C19,2025-05-06,ダ,1400,良,C,5,4,4,レイワガンタン,2019101272,吉田晃浩,result,佐藤茂,result,451,3.0
202546050606,C19,2025-05-06,ダ,1400,良,C,6,7,7,ポンポンダリア,2021106810,沖静男,result,川添明弘,result,426,6.0
202546050606,C19,2025-05-06,ダ,1400,良,C,7,6,6,カミソリストレート,2021101203,鈴木太一,result,鈴木正也,result,474,0.0
202546050607,小林家渡辺家あむあむブライダルカップ(C1),2025-05-06,ダ,1500,良,C,1,6,6,プーラン,2017104010,鈴木太一,result,室井眞文,result,466,0.0
202546050607,小林家渡辺家あむあむブライダルカップ(C1),2025-05-06,ダ,1500,良,C,2,3,3,ラフシー,2019101896,青柳正義,result,加藤和宏,result,531,-8.0
202546050607,小林家渡辺家あむあむブライダルカップ(C1),2025-05-06,ダ,1500,良,C,3,7,7,マオノブリージー,2021102534,米倉知,result,藤田弘治,result,434,3.0
202546050607,小林家渡辺家あむあむブライダルカップ(C1),2025-05-06,ダ,1500,良,C,4,8,9,マーブルミミ,2020107004,松戸政也,result,藤田弘治,result,416,-5.0
202546050607,小林家渡辺家あむあむブライダルカップ(C1),2025-05-06,ダ,1500,良,C,5,8,8,クイーンオブロード,2019101152,甲賀弘隆,result,黒木豊,result,440,-4.0
202546050607,小林家渡辺家あむあむブライダルカップ(C1),2025-05-06,ダ,1500,良,C,6,4,4,ブレイクポイント,2019101580,栗原大河,result,菅原欣也,result,444,6.0
202546050607,小林家渡辺家あむあむブライダルカップ(C1),2025-05-06,ダ,1500,良,C,7,1,1,ナムラダリウス,2020101949,沖静男,result,室井眞文,result,457,-3.0
202546050607,小林家渡辺家あむあむブライダルカップ(C1),2025-05-06,ダ,1500,良,C,8,5,5,レオテソーロ,2018104409,中島龍也,result,加藤和宏,result,460,-3.0
202546050607,小林家渡辺家あむあむブライダルカップ(C1),2025-05-06,ダ,1500,良,C,9,2,2,スヴィルカーチ,2019104932,吉田晃浩,result,田嶋弘幸,result,434,3.0
202546050608,祝結婚!龍生と舞香の愛はK点越え記念(C1),2025-05-06,ダ,1500,良,C,1,7,7,フリージングフォグ,2021101628,加藤翔馬,result,加藤和義,result,483,4.0
202546050608,祝結婚!龍生と舞香の愛はK点越え記念(C1),2025-05-06,ダ,1500,良,C,2,8,8,トップタルマエ,2019102499,青柳正義,result,高橋優子,result,510,0.0
202546050608,祝結婚!龍生と舞香の愛はK点越え記念(C1),2025-05-06,ダ,1500,良,C,3,4,4,アルマジャック,2021100518,中島龍也,result,加藤和宏,result,456,-3.0
202546050608,祝結婚!龍生と舞香の愛はK点越え記念(C1),2025-05-06,ダ,1500,良,C,4,6,6,リターンオブクイン,2018100705,米倉知,result,藤田弘治,result,420,0.0
202546050608,祝結婚!龍生と舞香の愛はK点越え記念(C1),2025-05-06,ダ,1500,良,C,5,5,5,バルドルブレイン,2018106723,平瀬城久,result,加藤和義,result,507,9.0
202546050608,祝結婚!龍生と舞香の愛はK点越え記念(C1),2025-05-06,ダ,1500,良,C,6,2,2,フランコニア,2020101507,栗原大河,result,菅原欣也,result,481,5.0
202546050608,祝結婚!龍生と舞香の愛はK点越え記念(C1),2025-05-06,ダ,1500,良,C,7,8,9,ライトイットアップ,2021109042,兼子千央,result,池田敦,result,489,1.0
202546050608,祝結婚!龍生と舞香の愛はK点越え記念(C1),2025-05-06,ダ,1500,良,C,8,3,3,オーバーソウル,2021100763,吉田晃浩,result,田嶋弘幸,result,489,23.0
202546050608,祝結婚!龍生と舞香の愛はK点越え記念(C1),2025-05-06,ダ,1500,良,C,9,1,1,クラウンパント,2021105270,柴田勇真,result,金田一昌,result,411,-1.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,1,3,3,キラークラウン,2022101846,加藤翔馬,result,井樋一也,result,493,8.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,2,5,5,ネガイハカナウ,2022107054,青柳正義,result,高橋俊之,result,411,-3.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,3,4,4,シナモンブルー,2022104578,栗原大河,result,鋤田誠二,result,481,4.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,4,6,7,ビックゲート,2022101099,鈴木太一,result,高橋優子,result,457,-2.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,5,8,11,ハイムリヒカイザー,2022105641,兼子千央,result,佐藤茂,result,449,-1.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,6,6,6,フェルナンダ,2022103384,吉田晃浩,result,佐藤茂,result,472,1.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,7,7,9,エコロルキナ,2022101341,柴田勇真,result,金田一昌,result,479,-5.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,8,7,8,クインズパフェ,2022106591,甲賀弘隆,result,中川雅之,result,454,16.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,9,8,10,バイアンドホールド,2022101712,中島龍也,result,加藤和宏,result,485,-3.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,10,2,2,エムティドラゴン,2022101836,米倉知,result,佐藤茂,result,451,-2.0
202546050609,金沢競馬3歳Bプレミアム,2025-05-06,ダ,1400,良,B,11,1,1,ナックカイザー,2022101655,松戸政也,result,中川雅之,result,460,4.0
202546050610,えりいちゃんお誕生日記念★(B1),2025-05-06,ダ,1400,良,B,1,8,8,ポッドアワーズ,2018102677,鈴木太一,result,加藤和宏,result,510,7.0
202546050610,えりいちゃんお誕生日記念★(B1),2025-05-06,ダ,1400,良,B,2,3,3,ホウオウジュレップ,2018103512,中島龍也,result,加藤和宏,result,434,8.0
202546050610,えりいちゃんお誕生日記念★(B1),2025-05-06,ダ,1400,良,B,3,6,6,メタルスパーク,2017103299,加藤翔馬,result,加藤和義,result,502,-4.0
202546050610,えりいちゃんお誕生日記念★(B1),2025-05-06,ダ,1400,良,B,4,1,1,ミーハディビーナ,2017103323,栗原大河,result,菅原欣也,result,459,5.0
202546050610,えりいちゃんお誕生日記念★(B1),2025-05-06,ダ,1400,良,B,5,4,4,ターンソウル,2020107103,青柳正義,result,高橋俊之,result,500,-3.0
202546050610,えりいちゃんお誕生日記念★(B1),2025-05-06,ダ,1400,良,B,6,2,2,クリノファルコン,2020109014,甲賀弘隆,result,菅原欣也,result,478,-2.0
202546050610,えりいちゃんお誕生日記念★(B1),2025-05-06,ダ,1400,良,B,7,5,5,レクランスリール,2020101129,沖静男,result,川添明弘,result,453,12.0
202546050610,えりいちゃんお誕生日記念★(B1),2025-05-06,ダ,1400,良,B,8,7,7,ルパルテール,2019103311,柴田勇真,result,菅原欣也,result,449,-2.0
202546050611,ポイントで馬券を買おう!楽天競馬特別(B1),2025-05-06,ダ,1500,良,B,1,1,1,フレーズメーカー,2018103057,加藤翔馬,result,中川雅之,result,507,6.0
202546050611,ポイントで馬券を買おう!楽天競馬特別(B1),2025-05-06,ダ,1500,良,B,2,6,6,コルニリア,2017104267,松戸政也,result,金田一昌,result,464,-6.0
202546050611,ポイントで馬券を買おう!楽天競馬特別(B1),2025-05-06,ダ,1500,良,B,3,7,8,サエチ,2019103808,平瀬城久,result,高橋俊之,result,486,-6.0
202546050611,ポイントで馬券を買おう!楽天競馬特別(B1),2025-05-06,ダ,1500,良,B,4,2,2,ヒミノイチシロ,2020101116,鈴木太一,result,中川雅之,result,504,-1.0
202546050611,ポイントで馬券を買おう!楽天競馬特別(B1),2025-05-06,ダ,1500,良,B,5,3,3,スカイストーリー,2019102492,兼子千央,result,黒木豊,result,444,1.0
202546050611,ポイントで馬券を買おう!楽天競馬特別(B1),2025-05-06,ダ,1500,良,B,6,7,7,デルマカミカゼ,2015101903,服部大地,result,加藤和義,result,455,4.0
202546050611,ポイントで馬券を買おう!楽天競馬特別(B1),2025-05-06,ダ,1500,良,B,7,5,5,ブライトノート,2020100634,甲賀弘隆,result,黒木豊,result,464,-3.0
202546050611,ポイントで馬券を買おう!楽天競馬特別(B1),2025-05-06,ダ,1500,良,B,8,8,9,オートヴィル,2015105419,吉田晃浩,result,田嶋弘幸,result,519,4.0
202546050611,ポイントで馬券を買おう!楽天競馬特別(B1),2025-05-06,ダ,1500,良,B,9,4,4,ニューアルケミー,2020107206,栗原大河,result,井樋一也,result,465,-1.0
202546050611,ポイントで馬券を買おう!楽天競馬特別(B1),2025-05-06,ダ,1500,良,B,10,8,10,ラバタンシン,2020102941,沖静男,result,川添明弘,result,498,-1.0
202546050612,利長特別(A2),2025-05-06,ダ,1900,良,A,1,2,2,リュウノブレイク,2019106322,鈴木太一,result,加藤和義,result,493,-9.0
202546050612,利長特別(A2),2025-05-06,ダ,1900,良,A,2,1,1,ハクサンツキミテイ,2021104564,加藤翔馬,result,加藤和義,result,495,-4.0
202546050612,利長特別(A2),2025-05-06,ダ,1900,良,A,3,8,8,ペガサスターボ,2017109098,青柳正義,result,井樋一也,result,506,-2.0
202546050612,利長特別(A2),2025-05-06,ダ,1900,良,A,4,3,3,エムティイーグル,2021101495,米倉知,result,佐藤茂,result,455,-3.0
202546050612,利長特別(A2),2025-05-06,ダ,1900,良,A,5,6,6,イサムサンカ,2020104537,吉田晃浩,result,佐藤茂,result,493,1.0
202546050612,利長特別(A2),2025-05-06,ダ,1900,良,A,6,7,7,ウインエタンセル,2020105201,松戸政也,result,川添明弘,result,496,-2.0
202546050612,利長特別(A2),2025-05-06,ダ,1900,良,A,7,4,4,カサデガ,2018105908,中島龍也,result,高橋俊之,result,463,-6.0
202546050612,利長特別(A2),2025-05-06,ダ,1900,良,A,8,5,5,シトラスダル,2019103981,栗原大河,result,高橋俊之,result,439,-14.0
202546050501,大人も子供も騎手もヘルメットをかぶりま賞(C1),2025-05-05,ダ,1500,良,C,1,8,9,バタフライロック,2021102058,吉原寛人,result,加藤和義,result,480,6.0
202546050501,大人も子供も騎手もヘルメットをかぶりま賞(C1),2025-05-05,ダ,1500,良,C,2,2,2,レディグレイ,2016104544,栗原大河,result,堀場裕充,result,493,8.0
202546050501,大人も子供も騎手もヘルメットをかぶりま賞(C1),2025-05-05,ダ,1500,良,C,3,4,4,ベルウッドボヌール,2021106921,鈴木太一,result,加藤和義,result,462,0.0
202546050501,大人も子供も騎手もヘルメットをかぶりま賞(C1),2025-05-05,ダ,1500,良,C,4,3,3,アンダーレ,2019105953,柴田勇真,result,菅原欣也,result,456,-4.0
202546050501,大人も子供も騎手もヘルメットをかぶりま賞(C1),2025-05-05,ダ,1500,良,C,5,5,5,アトムアストレア,2015100339,松戸政也,result,菅原欣也,result,472,-9.0
202546050501,大人も子供も騎手もヘルメットをかぶりま賞(C1),2025-05-05,ダ,1500,良,C,6,7,7,ジャンゴ,2021103394,甲賀弘隆,result,黒木豊,result,517,1.0
202546050501,大人も子供も騎手もヘルメットをかぶりま賞(C1),2025-05-05,ダ,1500,良,C,7,6,6,カイエン,2020104697,服部大地,result,高橋優子,result,499,-4.0
202546050501,大人も子供も騎手もヘルメットをかぶりま賞(C1),2025-05-05,ダ,1500,良,C,8,1,1,ノーザンピーク,2018106315,青柳正義,result,高橋優子,result,489,2.0
202546050501,大人も子供も騎手もヘルメットをかぶりま賞(C1),2025-05-05,ダ,1500,良,C,9,8,8,ヒストリアノワール,2018104996,兼子千央,result,宗綱泰彦,result,394,9.0
202546050502,チャイルドシートウマく使って子供守りま賞(C1),2025-05-05,ダ,1500,良,C,1,4,4,ヴェノム,2018104346,青柳正義,result,中川雅之,result,542,0.0
202546050502,チャイルドシートウマく使って子供守りま賞(C1),2025-05-05,ダ,1500,良,C,2,8,10,ラシェンテ,2021102343,沖静男,result,井樋一也,result,435,1.0
202546050502,チャイルドシートウマく使って子供守りま賞(C1),2025-05-05,ダ,1500,良,C,3,1,1,カフェノヴィーン,2016101549,栗原大河,result,菅原欣也,result,481,9.0
202546050502,チャイルドシートウマく使って子供守りま賞(C1),2025-05-05,ダ,1500,良,C,4,6,6,サクセスソング,2019106725,兼子千央,result,鋤田誠二,result,442,-5.0
202546050502,チャイルドシートウマく使って子供守りま賞(C1),2025-05-05,ダ,1500,良,C,5,2,2,ルヴォンサンライズ,2021102464,甲賀弘隆,result,高橋優子,result,455,3.0
202546050502,チャイルドシートウマく使って子供守りま賞(C1),2025-05-05,ダ,1500,良,C,6,8,9,ウラカワノオト,2016101543,鈴木太一,result,加藤和義,result,450,0.0
202546050502,チャイルドシートウマく使って子供守りま賞(C1),2025-05-05,ダ,1500,良,C,7,7,8,ギャレットルレーヴ,2020107128,吉田晃浩,result,鋤田誠二,result,456,-6.0
202546050502,チャイルドシートウマく使って子供守りま賞(C1),2025-05-05,ダ,1500,良,C,8,5,5,ヒーリングアート,2020102865,松戸政也,result,井樋一也,result,499,3.0
202546050502,チャイルドシートウマく使って子供守りま賞(C1),2025-05-05,ダ,1500,良,C,9,7,7,キャラハンテソーロ,2020102205,米倉知,result,高橋俊之,result,469,-4.0
202546050502,チャイルドシートウマく使って子供守りま賞(C1),2025-05-05,ダ,1500,良,C,10,3,3,エムティウィンド,2020106177,服部大地,result,田嶋弘幸,result,445,15.0
202546050503,さっきの電話サギかも身近な人に相談しま賞(C1),2025-05-05,ダ,1400,良,C,1,2,2,ハートロック,2018102268,松戸政也,result,藤田弘治,result,506,0.0
202546050503,さっきの電話サギかも身近な人に相談しま賞(C1),2025-05-05,ダ,1400,良,C,2,7,7,エイシンゴーオン,2021102523,米倉知,result,池田敦,result,480,-1.0
202546050503,さっきの電話サギかも身近な人に相談しま賞(C1),2025-05-05,ダ,1400,良,C,3,1,1,サンハンツビル,2016102973,青柳正義,result,高橋優子,result,464,8.0
202546050503,さっきの電話サギかも身近な人に相談しま賞(C1),2025-05-05,ダ,1400,良,C,4,3,3,クリスタルゴールド,2020105071,吉田晃浩,result,佐藤茂,result,495,-1.0
202546050503,さっきの電話サギかも身近な人に相談しま賞(C1),2025-05-05,ダ,1400,良,C,5,8,9,キャリーアドリーム,2020106889,沖静男,result,川添明弘,result,411,1.0
202546050503,さっきの電話サギかも身近な人に相談しま賞(C1),2025-05-05,ダ,1400,良,C,6,6,6,ミテクレコノアシ,2020100048,鈴木太一,result,井樋一也,result,503,3.0
202546050503,さっきの電話サギかも身近な人に相談しま賞(C1),2025-05-05,ダ,1400,良,C,7,5,5,アルピニズム,2017104862,平瀬城久,result,加藤和義,result,485,0.0
202546050503,さっきの電話サギかも身近な人に相談しま賞(C1),2025-05-05,ダ,1400,良,C,8,8,8,リコーブラート,2021102267,中島龍也,result,加藤和宏,result,465,-10.0
202546050503,さっきの電話サギかも身近な人に相談しま賞(C1),2025-05-05,ダ,1400,良,C,9,4,4,サンヨウマイム,2021102491,栗原大河,result,田嶋弘幸,result,431,10.0
202546050504,八神もんちゃんお誕生日記念(C1),2025-05-05,ダ,1400,良,C,1,4,4,ワタシデイイデスカ,2020105282,青柳正義,result,中川雅之,result,534,2.0
202546050504,八神もんちゃんお誕生日記念(C1),2025-05-05,ダ,1400,良,C,2,3,3,ダフニス,2019101402,米倉知,result,高橋俊之,result,442,1.0
202546050504,八神もんちゃんお誕生日記念(C1),2025-05-05,ダ,1400,良,C,3,7,7,カミノマジック,2020101149,平瀬城久,result,鈴木正也,result,473,-3.0
202546050504,八神もんちゃんお誕生日記念(C1),2025-05-05,ダ,1400,良,C,4,5,5,ヴァルトラウテ,2020105892,兼子千央,result,宗綱泰彦,result,456,10.0
202546050504,八神もんちゃんお誕生日記念(C1),2025-05-05,ダ,1400,良,C,5,8,9,オンリーモーガン,2022103971,鈴木太一,result,中川雅之,result,427,-1.0
202546050504,八神もんちゃんお誕生日記念(C1),2025-05-05,ダ,1400,良,C,6,1,1,タマハガネ,2021100865,栗原大河,result,池田敦,result,416,1.0
202546050504,八神もんちゃんお誕生日記念(C1),2025-05-05,ダ,1400,良,C,7,8,8,ビリーズバウンス,2019105116,服部大地,result,菅原欣也,result,479,3.0
202546050504,八神もんちゃんお誕生日記念(C1),2025-05-05,ダ,1400,良,C,8,2,2,デルマゴモリー,2019104897,柴田勇真,result,金田一昌,result,441,4.0
202546050504,八神もんちゃんお誕生日記念(C1),2025-05-05,ダ,1400,良,C,9,6,6,ネバーシュリンク,2021103568,松戸政也,result,室井眞文,result,485,0.0
202546050505,六十谷の馬券師Sarry賞in金沢☆(C1),2025-05-05,ダ,1500,良,C,1,5,5,エコロセブン,2021103370,柴田勇真,result,田嶋弘幸,result,524,-8.0
202546050505,六十谷の馬券師Sarry賞in金沢☆(C1),2025-05-05,ダ,1500,良,C,2,4,4,サンライズサターン,2020102335,栗原大河,result,井樋一也,result,532,10.0
202546050505,六十谷の馬券師Sarry賞in金沢☆(C1),2025-05-05,ダ,1500,良,C,3,2,2,アキバ,2019104686,松戸政也,result,藤田弘治,result,445,2.0
